date,store_id,dept_id,forecast_sales,safety_stock,recommended_inventory,inventory_risk
2016-06-06,CA_2,HOBBIES_2,59.64,23.657307841039373,83.29730784103937,Low
2016-06-07,CA_2,HOBBIES_2,62.05,23.657307841039373,85.70730784103937,Low
2016-06-08,CA_2,HOBBIES_2,55.86,23.657307841039373,79.51730784103937,Low
2016-06-09,CA_2,HOBBIES_2,51.32,23.657307841039373,74.97730784103938,Low
2016-06-10,CA_2,HOBBIES_2,50.89,23.657307841039373,74.54730784103937,Low
2016-06-11,CA_2,HOBBIES_2,51.53,23.657307841039373,75.18730784103937,Low
2016-06-12,CA_2,HOBBIES_2,53.68,23.657307841039373,77.33730784103938,Low
2016-06-13,CA_2,HOBBIES_2,61.17,23.657307841039373,84.82730784103937,Low
2016-06-14,CA_2,HOBBIES_2,62.19,23.657307841039373,85.84730784103937,Low
2016-06-15,CA_2,HOBBIES_2,55.86,23.657307841039373,79.51730784103937,Low
2016-06-16,CA_2,HOBBIES_2,51.32,23.657307841039373,74.97730784103938,Low
2016-06-17,CA_2,HOBBIES_2,50.89,23.657307841039373,74.54730784103937,Low
2016-06-18,CA_2,HOBBIES_2,51.53,23.657307841039373,75.18730784103937,Low
2016-06-19,CA_2,HOBBIES_2,53.68,23.657307841039373,77.33730784103938,Low
2016-05-23,CA_2,HOUSEHOLD_1,1210.61,507.6549372921945,1718.2649372921944,High
2016-05-24,CA_2,HOUSEHOLD_1,1197.14,507.6549372921945,1704.7949372921946,High
2016-05-25,CA_2,HOUSEHOLD_1,1240.96,507.6549372921945,1748.6149372921946,High
2016-05-26,CA_2,HOUSEHOLD_1,1136.94,507.6549372921945,1644.5949372921946,High
2016-05-27,CA_2,HOUSEHOLD_1,1073.69,507.6549372921945,1581.3449372921946,High
2016-05-28,CA_2,HOUSEHOLD_1,1164.87,507.6549372921945,1672.5249372921944,High
2016-05-29,CA_2,HOUSEHOLD_1,1223.53,507.6549372921945,1731.1849372921945,High
2016-05-30,CA_2,HOUSEHOLD_1,1224.19,507.6549372921945,1731.8449372921946,High
2016-05-31,CA_2,HOUSEHOLD_1,1259.48,507.6549372921945,1767.1349372921945,High
2016-06-01,CA_2,HOUSEHOLD_1,1206.24,507.6549372921945,1713.8949372921945,High
2016-06-02,CA_2,HOUSEHOLD_1,1174.48,507.6549372921945,1682.1349372921945,High
2016-06-03,CA_2,HOUSEHOLD_1,1119.48,507.6549372921945,1627.1349372921945,High
2016-06-04,CA_2,HOUSEHOLD_1,1152.4,507.6549372921945,1660.0549372921946,High
2016-06-05,CA_2,HOUSEHOLD_1,1211.25,507.6549372921945,1718.9049372921945,High
2016-06-06,CA_2,HOUSEHOLD_1,1279.72,507.6549372921945,1787.3749372921945,High
2016-06-07,CA_2,HOUSEHOLD_1,1278.43,507.6549372921945,1786.0849372921946,High
2016-06-08,CA_2,HOUSEHOLD_1,1246.77,507.6549372921945,1754.4249372921945,High
2016-06-09,CA_2,HOUSEHOLD_1,1179.94,507.6549372921945,1687.5949372921946,High
2016-06-10,CA_2,HOUSEHOLD_1,1125.77,507.6549372921945,1633.4249372921945,High
2016-06-11,CA_2,HOUSEHOLD_1,1201.21,507.6549372921945,1708.8649372921946,High
2016-06-12,CA_2,HOUSEHOLD_1,1234.9,507.6549372921945,1742.5549372921946,High
2016-06-13,CA_2,HOUSEHOLD_1,1285.68,507.6549372921945,1793.3349372921946,High
2016-06-14,CA_2,HOUSEHOLD_1,1290.12,507.6549372921945,1797.7749372921944,High
2016-06-15,CA_2,HOUSEHOLD_1,1265.72,507.6549372921945,1773.3749372921945,High
2016-06-16,CA_2,HOUSEHOLD_1,1205.94,507.6549372921945,1713.5949372921946,High
2016-06-17,CA_2,HOUSEHOLD_1,1171.89,507.6549372921945,1679.5449372921946,High
2016-06-18,CA_2,HOUSEHOLD_1,1215.49,507.6549372921945,1723.1449372921945,High
2016-06-19,CA_2,HOUSEHOLD_1,1248.11,507.6549372921945,1755.7649372921944,High
2016-05-23,CA_2,HOUSEHOLD_2,429.3,208.64012249393835,637.9401224939384,High
2016-05-24,CA_2,HOUSEHOLD_2,440.1,208.64012249393835,648.7401224939383,High
2016-05-25,CA_2,HOUSEHOLD_2,431.11,208.64012249393835,639.7501224939383,High
2016-05-26,CA_2,HOUSEHOLD_2,405.86,208.64012249393835,614.5001224939383,High
2016-05-27,CA_2,HOUSEHOLD_2,372.11,208.64012249393835,580.7501224939383,High
2016-05-28,CA_2,HOUSEHOLD_2,403.12,208.64012249393835,611.7601224939383,High
2016-05-29,CA_2,HOUSEHOLD_2,406.87,208.64012249393835,615.5101224939383,High
2016-05-30,CA_2,HOUSEHOLD_2,417.17,208.64012249393835,625.8101224939384,High
2016-05-31,CA_2,HOUSEHOLD_2,429.03,208.64012249393835,637.6701224939384,High
2016-06-01,CA_2,HOUSEHOLD_2,395.11,208.64012249393835,603.7501224939383,High
2016-06-02,CA_2,HOUSEHOLD_2,365.14,208.64012249393835,573.7801224939383,High
2016-06-03,CA_2,HOUSEHOLD_2,359.99,208.64012249393835,568.6301224939384,High
2016-06-04,CA_2,HOUSEHOLD_2,385.73,208.64012249393835,594.3701224939384,High
2016-06-05,CA_2,HOUSEHOLD_2,389.78,208.64012249393835,598.4201224939384,High
2016-06-06,CA_2,HOUSEHOLD_2,400.84,208.64012249393835,609.4801224939383,High
2016-06-07,CA_2,HOUSEHOLD_2,422.45,208.64012249393835,631.0901224939383,High
2016-06-08,CA_2,HOUSEHOLD_2,383.83,208.64012249393835,592.4701224939383,High
2016-06-09,CA_2,HOUSEHOLD_2,361.54,208.64012249393835,570.1801224939384,High
2016-06-10,CA_2,HOUSEHOLD_2,357.86,208.64012249393835,566.5001224939383,High
2016-06-11,CA_2,HOUSEHOLD_2,376.9,208.64012249393835,585.5401224939383,High
2016-06-12,CA_2,HOUSEHOLD_2,389.36,208.64012249393835,598.0001224939383,High
2016-06-13,CA_2,HOUSEHOLD_2,401.58,208.64012249393835,610.2201224939383,High
2016-06-14,CA_2,HOUSEHOLD_2,413.73,208.64012249393835,622.3701224939384,High
2016-06-15,CA_2,HOUSEHOLD_2,381.79,208.64012249393835,590.4301224939384,High
2016-06-16,CA_2,HOUSEHOLD_2,357.42,208.64012249393835,566.0601224939384,High
2016-06-17,CA_2,HOUSEHOLD_2,353.74,208.64012249393835,562.3801224939384,High
2016-06-18,CA_2,HOUSEHOLD_2,375.64,208.64012249393835,584.2801224939383,High
2016-06-19,CA_2,HOUSEHOLD_2,386.9,208.64012249393835,595.5401224939383,High
2016-05-23,CA_3,FOODS_1,538.87,152.33113601624456,691.2011360162446,High
2016-05-24,CA_3,FOODS_1,540.49,152.33113601624456,692.8211360162445,High
2016-05-25,CA_3,FOODS_1,499.82,152.33113601624456,652.1511360162445,High
2016-05-26,CA_3,FOODS_1,480.38,152.33113601624456,632.7111360162446,High
2016-05-27,CA_3,FOODS_1,461.12,152.33113601624456,613.4511360162446,High
2016-05-28,CA_3,FOODS_1,488.36,152.33113601624456,640.6911360162446,High
2016-05-29,CA_3,FOODS_1,484.15,152.33113601624456,636.4811360162446,High
2016-05-30,CA_3,FOODS_1,510.17,152.33113601624456,662.5011360162446,High
2016-05-31,CA_3,FOODS_1,519.19,152.33113601624456,671.5211360162446,High
2016-06-01,CA_3,FOODS_1,469.6,152.33113601624456,621.9311360162446,High
2016-06-02,CA_3,FOODS_1,453.18,152.33113601624456,605.5111360162446,High
2016-06-03,CA_3,FOODS_1,451.46,152.33113601624456,603.7911360162445,High
2016-06-04,CA_3,FOODS_1,476.3,152.33113601624456,628.6311360162446,High
2016-06-05,CA_3,FOODS_1,468.92,152.33113601624456,621.2511360162446,High
2016-06-06,CA_3,FOODS_1,501.72,152.33113601624456,654.0511360162445,High
2016-06-07,CA_3,FOODS_1,521.03,152.33113601624456,673.3611360162445,High
2016-06-08,CA_3,FOODS_1,468.36,152.33113601624456,620.6911360162446,High
2016-06-09,CA_3,FOODS_1,450.22,152.33113601624456,602.5511360162445,High
2016-06-10,CA_3,FOODS_1,450.08,152.33113601624456,602.4111360162445,High
2016-06-11,CA_3,FOODS_1,476.3,152.33113601624456,628.6311360162446,High
2016-06-12,CA_3,FOODS_1,468.92,152.33113601624456,621.2511360162446,High
2016-06-13,CA_3,FOODS_1,501.72,152.33113601624456,654.0511360162445,High
2016-06-14,CA_3,FOODS_1,520.68,152.33113601624456,673.0111360162446,High
2016-06-15,CA_3,FOODS_1,468.36,152.33113601624456,620.6911360162446,High
2016-06-16,CA_3,FOODS_1,450.22,152.33113601624456,602.5511360162445,High
2016-06-17,CA_3,FOODS_1,450.08,152.33113601624456,602.4111360162445,High
2016-06-18,CA_3,FOODS_1,476.09,152.33113601624456,628.4211360162445,High
2016-06-19,CA_3,FOODS_1,468.71,152.33113601624456,621.0411360162445,High
2016-05-23,CA_3,FOODS_2,826.19,215.86581645616664,1042.0558164561667,High
2016-05-24,CA_3,FOODS_2,831.58,215.86581645616664,1047.4458164561668,High
2016-05-25,CA_3,FOODS_2,810.6,215.86581645616664,1026.4658164561667,High
2016-05-26,CA_3,FOODS_2,683.05,215.86581645616664,898.9158164561666,High
2016-05-27,CA_3,FOODS_2,682.29,215.86581645616664,898.1558164561666,High
2016-05-28,CA_3,FOODS_2,713.64,215.86581645616664,929.5058164561666,High
2016-05-29,CA_3,FOODS_2,718.46,215.86581645616664,934.3258164561666,High
2016-05-30,CA_3,FOODS_2,716.56,215.86581645616664,932.4258164561666,High
2016-05-31,CA_3,FOODS_2,727.42,215.86581645616664,943.2858164561666,High
2016-06-01,CA_3,FOODS_2,711.77,215.86581645616664,927.6358164561666,High
2016-06-02,CA_3,FOODS_2,656.74,215.86581645616664,872.6058164561666,High
2016-06-03,CA_3,FOODS_2,634.6,215.86581645616664,850.4658164561666,High
2016-06-04,CA_3,FOODS_2,688.43,215.86581645616664,904.2958164561666,High
2016-06-05,CA_3,FOODS_2,696.39,215.86581645616664,912.2558164561666,High
2016-06-06,CA_3,FOODS_2,705.73,215.86581645616664,921.5958164561666,High
2016-06-07,CA_3,FOODS_2,722.1,215.86581645616664,937.9658164561666,High
2016-06-08,CA_3,FOODS_2,698.12,215.86581645616664,913.9858164561666,High
2016-06-09,CA_3,FOODS_2,640.69,215.86581645616664,856.5558164561667,High
2016-06-10,CA_3,FOODS_2,621.23,215.86581645616664,837.0958164561666,High
2016-06-11,CA_3,FOODS_2,676.41,215.86581645616664,892.2758164561666,High
2016-06-12,CA_3,FOODS_2,676.34,215.86581645616664,892.2058164561666,High
2016-06-13,CA_3,FOODS_2,696.12,215.86581645616664,911.9858164561666,High
2016-06-14,CA_3,FOODS_2,701.22,215.86581645616664,917.0858164561666,High
2016-06-15,CA_3,FOODS_2,695.21,215.86581645616664,911.0758164561666,High
2016-06-16,CA_3,FOODS_2,635.05,215.86581645616664,850.9158164561666,High
2016-06-17,CA_3,FOODS_2,609.31,215.86581645616664,825.1758164561666,High
2016-06-18,CA_3,FOODS_2,637.88,215.86581645616664,853.7458164561666,High
2016-06-19,CA_3,FOODS_2,656.16,215.86581645616664,872.0258164561666,High
2016-05-23,CA_3,FOODS_3,3272.33,662.9624674250529,3935.2924674250526,High
2016-05-24,CA_3,FOODS_3,3232.36,662.9624674250529,3895.322467425053,High
2016-05-25,CA_3,FOODS_3,3149.58,662.9624674250529,3812.5424674250526,High
2016-05-26,CA_3,FOODS_3,2889.19,662.9624674250529,3552.152467425053,High
2016-05-27,CA_3,FOODS_3,2689.59,662.9624674250529,3352.552467425053,High
2016-05-28,CA_3,FOODS_3,2697.97,662.9624674250529,3360.932467425053,High
2016-05-29,CA_3,FOODS_3,2687.6,662.9624674250529,3350.562467425053,High
2016-05-30,CA_3,FOODS_3,2930.75,662.9624674250529,3593.7124674250526,High
2016-05-31,CA_3,FOODS_3,3068.08,662.9624674250529,3731.0424674250526,High
2016-06-01,CA_3,FOODS_3,3056.41,662.9624674250529,3719.3724674250525,High
2016-06-02,CA_3,FOODS_3,2879.24,662.9624674250529,3542.2024674250524,High
2016-06-03,CA_3,FOODS_3,2890.58,662.9624674250529,3553.5424674250526,High
2016-06-04,CA_3,FOODS_3,2958.84,662.9624674250529,3621.802467425053,High
2016-06-05,CA_3,FOODS_3,3090.41,662.9624674250529,3753.3724674250525,High
2016-06-06,CA_3,FOODS_3,3345.15,662.9624674250529,4008.112467425053,High
2016-06-07,CA_3,FOODS_3,3544.76,662.9624674250529,4207.722467425053,High
2016-06-08,CA_3,FOODS_3,3509.38,662.9624674250529,4172.342467425053,High
2016-06-09,CA_3,FOODS_3,3226.51,662.9624674250529,3889.472467425053,High
2016-06-10,CA_3,FOODS_3,3093.24,662.9624674250529,3756.2024674250524,High
2016-06-11,CA_3,FOODS_3,3196.0,662.9624674250529,3858.9624674250526,High
2016-06-12,CA_3,FOODS_3,3209.41,662.9624674250529,3872.3724674250525,High
2016-06-13,CA_3,FOODS_3,3549.96,662.9624674250529,4212.922467425053,High
2016-06-14,CA_3,FOODS_3,4009.87,662.9624674250529,4672.8324674250525,High
2016-06-15,CA_3,FOODS_3,3853.67,662.9624674250529,4516.632467425053,High
2016-06-16,CA_3,FOODS_3,3371.18,662.9624674250529,4034.142467425053,High
2016-06-17,CA_3,FOODS_3,3212.03,662.9624674250529,3874.9924674250533,High
2016-06-18,CA_3,FOODS_3,3215.64,662.9624674250529,3878.602467425053,High
2016-06-19,CA_3,FOODS_3,3259.28,662.9624674250529,3922.2424674250533,High
2016-05-23,CA_3,HOBBIES_1,586.33,120.18169726352892,706.511697263529,High
2016-05-24,CA_3,HOBBIES_1,596.62,120.18169726352892,716.8016972635289,High
2016-05-25,CA_3,HOBBIES_1,579.89,120.18169726352892,700.0716972635289,High
2016-05-26,CA_3,HOBBIES_1,543.15,120.18169726352892,663.3316972635289,High
2016-05-27,CA_3,HOBBIES_1,522.79,120.18169726352892,642.9716972635289,High
2016-05-28,CA_3,HOBBIES_1,536.71,120.18169726352892,656.891697263529,High
2016-05-29,CA_3,HOBBIES_1,534.85,120.18169726352892,655.0316972635289,High
2016-05-30,CA_3,HOBBIES_1,578.53,120.18169726352892,698.7116972635289,High
2016-05-31,CA_3,HOBBIES_1,587.07,120.18169726352892,707.251697263529,High
2016-06-01,CA_3,HOBBIES_1,560.02,120.18169726352892,680.2016972635289,High
2016-06-02,CA_3,HOBBIES_1,530.07,120.18169726352892,650.251697263529,High
2016-06-03,CA_3,HOBBIES_1,515.63,120.18169726352892,635.8116972635289,High
2016-06-04,CA_3,HOBBIES_1,534.23,120.18169726352892,654.4116972635289,High
2016-06-05,CA_3,HOBBIES_1,536.35,120.18169726352892,656.5316972635289,High
2016-06-06,CA_3,HOBBIES_1,579.48,120.18169726352892,699.6616972635289,High
2016-06-07,CA_3,HOBBIES_1,584.61,120.18169726352892,704.7916972635289,High
2016-06-08,CA_3,HOBBIES_1,559.18,120.18169726352892,679.3616972635289,High
2016-06-09,CA_3,HOBBIES_1,529.99,120.18169726352892,650.1716972635289,High
2016-06-10,CA_3,HOBBIES_1,511.58,120.18169726352892,631.761697263529,High
2016-06-11,CA_3,HOBBIES_1,531.53,120.18169726352892,651.7116972635289,High
2016-06-12,CA_3,HOBBIES_1,536.77,120.18169726352892,656.9516972635289,High
2016-06-13,CA_3,HOBBIES_1,580.48,120.18169726352892,700.6616972635289,High
2016-06-14,CA_3,HOBBIES_1,583.48,120.18169726352892,703.6616972635289,High
2016-06-15,CA_3,HOBBIES_1,559.18,120.18169726352892,679.3616972635289,High
2016-06-16,CA_3,HOBBIES_1,531.26,120.18169726352892,651.4416972635289,High
2016-06-17,CA_3,HOBBIES_1,516.62,120.18169726352892,636.8016972635289,High
2016-06-18,CA_3,HOBBIES_1,534.23,120.18169726352892,654.4116972635289,High
2016-06-19,CA_3,HOBBIES_1,536.35,120.18169726352892,656.5316972635289,High
2016-05-23,CA_3,HOBBIES_2,73.09,15.924240282394342,89.01424028239434,Low
2016-05-24,CA_3,HOBBIES_2,75.1,15.924240282394342,91.02424028239433,Low
2016-05-25,CA_3,HOBBIES_2,69.11,15.924240282394342,85.03424028239434,Low
2016-05-26,CA_3,HOBBIES_2,64.93,15.924240282394342,80.85424028239434,Low
2016-05-27,CA_3,HOBBIES_2,63.83,15.924240282394342,79.75424028239433,Low
2016-05-28,CA_3,HOBBIES_2,63.35,15.924240282394342,79.27424028239435,Low
2016-05-29,CA_3,HOBBIES_2,63.12,15.924240282394342,79.04424028239434,Low
2016-05-30,CA_3,HOBBIES_2,70.0,15.924240282394342,85.92424028239434,Low
2016-05-31,CA_3,HOBBIES_2,71.68,15.924240282394342,87.60424028239434,Low
2016-06-01,CA_3,HOBBIES_2,66.11,15.924240282394342,82.03424028239434,Low
2016-06-02,CA_3,HOBBIES_2,63.78,15.924240282394342,79.70424028239434,Low
2016-06-03,CA_3,HOBBIES_2,63.78,15.924240282394342,79.70424028239434,Low
2016-06-04,CA_3,HOBBIES_2,63.12,15.924240282394342,79.04424028239434,Low
2016-06-05,CA_3,HOBBIES_2,63.05,15.924240282394342,78.97424028239433,Low
2016-06-06,CA_3,HOBBIES_2,69.47,15.924240282394342,85.39424028239434,Low
2016-06-07,CA_3,HOBBIES_2,71.06,15.924240282394342,86.98424028239434,Low
2016-06-08,CA_3,HOBBIES_2,66.11,15.924240282394342,82.03424028239434,Low
2016-06-09,CA_3,HOBBIES_2,63.78,15.924240282394342,79.70424028239434,Low
2016-06-10,CA_3,HOBBIES_2,62.96,15.924240282394342,78.88424028239434,Low
2016-06-11,CA_3,HOBBIES_2,63.12,15.924240282394342,79.04424028239434,Low
2016-06-12,CA_3,HOBBIES_2,63.05,15.924240282394342,78.97424028239433,Low
2016-06-13,CA_3,HOBBIES_2,69.47,15.924240282394342,85.39424028239434,Low
2016-06-14,CA_3,HOBBIES_2,71.06,15.924240282394342,86.98424028239434,Low
2016-06-15,CA_3,HOBBIES_2,66.11,15.924240282394342,82.03424028239434,Low
2016-06-16,CA_3,HOBBIES_2,63.78,15.924240282394342,79.70424028239434,Low
2016-06-17,CA_3,HOBBIES_2,62.96,15.924240282394342,78.88424028239434,Low
2016-06-18,CA_3,HOBBIES_2,63.12,15.924240282394342,79.04424028239434,Low
2016-06-19,CA_3,HOBBIES_2,63.05,15.924240282394342,78.97424028239433,Low
2016-05-23,CA_3,HOUSEHOLD_1,1675.73,450.0234112957748,2125.7534112957746,High
2016-05-24,CA_3,HOUSEHOLD_1,1706.46,450.0234112957748,2156.4834112957747,High
2016-05-25,CA_3,HOUSEHOLD_1,1617.98,450.0234112957748,2068.0034112957746,High
2016-05-26,CA_3,HOUSEHOLD_1,1476.37,450.0234112957748,1926.3934112957747,High
2016-05-27,CA_3,HOUSEHOLD_1,1402.28,450.0234112957748,1852.3034112957748,High
2016-05-28,CA_3,HOUSEHOLD_1,1453.34,450.0234112957748,1903.3634112957748,High
2016-05-29,CA_3,HOUSEHOLD_1,1514.58,450.0234112957748,1964.6034112957748,High
2016-05-30,CA_3,HOUSEHOLD_1,1565.28,450.0234112957748,2015.3034112957748,High
2016-05-31,CA_3,HOUSEHOLD_1,1630.96,450.0234112957748,2080.9834112957747,High
2016-06-01,CA_3,HOUSEHOLD_1,1514.72,450.0234112957748,1964.7434112957749,High
2016-06-02,CA_3,HOUSEHOLD_1,1417.62,450.0234112957748,1867.6434112957747,High
2016-06-03,CA_3,HOUSEHOLD_1,1335.95,450.0234112957748,1785.973411295775,High
2016-06-04,CA_3,HOUSEHOLD_1,1413.37,450.0234112957748,1863.3934112957747,High
2016-06-05,CA_3,HOUSEHOLD_1,1421.88,450.0234112957748,1871.903411295775,High
2016-06-06,CA_3,HOUSEHOLD_1,1507.55,450.0234112957748,1957.5734112957748,High
2016-06-07,CA_3,HOUSEHOLD_1,1605.39,450.0234112957748,2055.413411295775,High
2016-06-08,CA_3,HOUSEHOLD_1,1503.8,450.0234112957748,1953.8234112957748,High
2016-06-09,CA_3,HOUSEHOLD_1,1373.84,450.0234112957748,1823.8634112957748,High
2016-06-10,CA_3,HOUSEHOLD_1,1334.67,450.0234112957748,1784.693411295775,High
2016-06-11,CA_3,HOUSEHOLD_1,1415.26,450.0234112957748,1865.2834112957748,High
2016-06-12,CA_3,HOUSEHOLD_1,1410.64,450.0234112957748,1860.663411295775,High
2016-06-13,CA_3,HOUSEHOLD_1,1510.15,450.0234112957748,1960.173411295775,High
2016-06-14,CA_3,HOUSEHOLD_1,1602.38,450.0234112957748,2052.4034112957747,High
2016-06-15,CA_3,HOUSEHOLD_1,1502.58,450.0234112957748,1952.6034112957748,High
2016-06-16,CA_3,HOUSEHOLD_1,1376.7,450.0234112957748,1826.723411295775,High
2016-06-17,CA_3,HOUSEHOLD_1,1332.68,450.0234112957748,1782.703411295775,High
2016-06-18,CA_3,HOUSEHOLD_1,1415.26,450.0234112957748,1865.2834112957748,High
2016-06-19,CA_3,HOUSEHOLD_1,1410.05,450.0234112957748,1860.0734112957748,High
2016-05-23,CA_3,HOUSEHOLD_2,491.75,127.30230050664952,619.0523005066495,High
2016-05-24,CA_3,HOUSEHOLD_2,519.09,127.30230050664952,646.3923005066496,High
2016-05-25,CA_3,HOUSEHOLD_2,495.54,127.30230050664952,622.8423005066495,High
2016-05-26,CA_3,HOUSEHOLD_2,477.76,127.30230050664952,605.0623005066495,High
2016-05-27,CA_3,HOUSEHOLD_2,445.9,127.30230050664952,573.2023005066495,High
2016-05-28,CA_3,HOUSEHOLD_2,485.05,127.30230050664952,612.3523005066495,High
2016-05-29,CA_3,HOUSEHOLD_2,499.06,127.30230050664952,626.3623005066495,High
2016-05-30,CA_3,HOUSEHOLD_2,494.36,127.30230050664952,621.6623005066496,High
2016-05-31,CA_3,HOUSEHOLD_2,517.39,127.30230050664952,644.6923005066495,High
2016-06-01,CA_3,HOUSEHOLD_2,490.36,127.30230050664952,617.6623005066496,High
2016-06-02,CA_3,HOUSEHOLD_2,469.98,127.30230050664952,597.2823005066496,High
2016-06-03,CA_3,HOUSEHOLD_2,452.94,127.30230050664952,580.2423005066495,High
2016-06-04,CA_3,HOUSEHOLD_2,492.94,127.30230050664952,620.2423005066495,High
2016-06-05,CA_3,HOUSEHOLD_2,500.89,127.30230050664952,628.1923005066495,High
2016-06-06,CA_3,HOUSEHOLD_2,509.93,127.30230050664952,637.2323005066495,High
2016-06-07,CA_3,HOUSEHOLD_2,527.97,127.30230050664952,655.2723005066496,High
2016-06-08,CA_3,HOUSEHOLD_2,499.77,127.30230050664952,627.0723005066495,High
2016-06-09,CA_3,HOUSEHOLD_2,480.21,127.30230050664952,607.5123005066495,High
2016-06-10,CA_3,HOUSEHOLD_2,465.06,127.30230050664952,592.3623005066495,High
2016-06-11,CA_3,HOUSEHOLD_2,502.28,127.30230050664952,629.5823005066495,High
2016-06-12,CA_3,HOUSEHOLD_2,501.4,127.30230050664952,628.7023005066495,High
2016-06-13,CA_3,HOUSEHOLD_2,515.58,127.30230050664952,642.8823005066496,High
2016-06-14,CA_3,HOUSEHOLD_2,527.29,127.30230050664952,654.5923005066495,High
2016-06-15,CA_3,HOUSEHOLD_2,506.63,127.30230050664952,633.9323005066495,High
2016-06-16,CA_3,HOUSEHOLD_2,480.21,127.30230050664952,607.5123005066495,High
2016-06-17,CA_3,HOUSEHOLD_2,467.05,127.30230050664952,594.3523005066495,High
2016-06-18,CA_3,HOUSEHOLD_2,506.35,127.30230050664952,633.6523005066496,High
2016-06-19,CA_3,HOUSEHOLD_2,507.35,127.30230050664952,634.6523005066496,High
2016-05-23,CA_4,FOODS_1,266.92,42.43053566882013,309.35053566882016,Low
2016-05-24,CA_4,FOODS_1,270.81,42.43053566882013,313.24053566882014,Low
2016-05-25,CA_4,FOODS_1,262.72,42.43053566882013,305.15053566882017,Low
2016-05-26,CA_4,FOODS_1,255.02,42.43053566882013,297.4505356688201,Low
2016-05-27,CA_4,FOODS_1,249.27,42.43053566882013,291.7005356688201,Low
2016-05-28,CA_4,FOODS_1,258.6,42.43053566882013,301.03053566882016,Low
2016-05-29,CA_4,FOODS_1,261.83,42.43053566882013,304.2605356688201,Low
2016-05-30,CA_4,FOODS_1,258.53,42.43053566882013,300.9605356688201,Low
2016-05-31,CA_4,FOODS_1,257.36,42.43053566882013,299.79053566882016,Low
2016-06-01,CA_4,FOODS_1,247.68,42.43053566882013,290.11053566882015,Low
2016-06-02,CA_4,FOODS_1,247.02,42.43053566882013,289.4505356688201,Low
2016-06-03,CA_4,FOODS_1,242.76,42.43053566882013,285.19053566882013,Low
2016-06-04,CA_4,FOODS_1,254.88,42.43053566882013,297.31053566882014,Low
2016-06-05,CA_4,FOODS_1,263.37,42.43053566882013,305.80053566882015,Low
2016-06-06,CA_4,FOODS_1,259.62,42.43053566882013,302.05053566882015,Low
2016-06-07,CA_4,FOODS_1,261.39,42.43053566882013,303.8205356688201,Low
2016-06-08,CA_4,FOODS_1,247.57,42.43053566882013,290.00053566882013,Low
2016-06-09,CA_4,FOODS_1,246.73,42.43053566882013,289.1605356688201,Low
2016-06-10,CA_4,FOODS_1,242.47,42.43053566882013,284.9005356688201,Low
2016-06-11,CA_4,FOODS_1,254.88,42.43053566882013,297.31053566882014,Low
2016-06-12,CA_4,FOODS_1,263.37,42.43053566882013,305.80053566882015,Low
2016-06-13,CA_4,FOODS_1,259.62,42.43053566882013,302.05053566882015,Low
2016-06-14,CA_4,FOODS_1,261.57,42.43053566882013,304.00053566882013,Low
2016-06-15,CA_4,FOODS_1,247.57,42.43053566882013,290.00053566882013,Low
2016-06-16,CA_4,FOODS_1,246.73,42.43053566882013,289.1605356688201,Low
2016-06-17,CA_4,FOODS_1,242.47,42.43053566882013,284.9005356688201,Low
2016-06-18,CA_4,FOODS_1,254.88,42.43053566882013,297.31053566882014,Low
2016-06-19,CA_4,FOODS_1,263.37,42.43053566882013,305.80053566882015,Low
2016-05-23,CA_4,FOODS_2,445.23,131.48977282337876,576.7197728233788,High
2016-05-24,CA_4,FOODS_2,456.49,131.48977282337876,587.9797728233788,High
2016-05-25,CA_4,FOODS_2,461.97,131.48977282337876,593.4597728233788,High
2016-05-26,CA_4,FOODS_2,405.5,131.48977282337876,536.9897728233788,High
2016-05-27,CA_4,FOODS_2,398.52,131.48977282337876,530.0097728233787,High
2016-05-28,CA_4,FOODS_2,408.57,131.48977282337876,540.0597728233788,High
2016-05-29,CA_4,FOODS_2,396.21,131.48977282337876,527.6997728233787,High
2016-05-30,CA_4,FOODS_2,412.82,131.48977282337876,544.3097728233788,High
2016-05-31,CA_4,FOODS_2,426.62,131.48977282337876,558.1097728233788,High
2016-06-01,CA_4,FOODS_2,413.82,131.48977282337876,545.3097728233788,High
2016-06-02,CA_4,FOODS_2,389.07,131.48977282337876,520.5597728233788,High
2016-06-03,CA_4,FOODS_2,375.39,131.48977282337876,506.87977282337874,High
2016-06-04,CA_4,FOODS_2,387.02,131.48977282337876,518.5097728233787,High
2016-06-05,CA_4,FOODS_2,382.65,131.48977282337876,514.1397728233787,High
2016-06-06,CA_4,FOODS_2,399.19,131.48977282337876,530.6797728233787,High
2016-06-07,CA_4,FOODS_2,424.16,131.48977282337876,555.6497728233787,High
2016-06-08,CA_4,FOODS_2,400.26,131.48977282337876,531.7497728233787,High
2016-06-09,CA_4,FOODS_2,382.8,131.48977282337876,514.2897728233788,High
2016-06-10,CA_4,FOODS_2,365.2,131.48977282337876,496.68977282337875,High
2016-06-11,CA_4,FOODS_2,379.38,131.48977282337876,510.86977282337875,High
2016-06-12,CA_4,FOODS_2,376.39,131.48977282337876,507.87977282337874,High
2016-06-13,CA_4,FOODS_2,393.23,131.48977282337876,524.7197728233788,High
2016-06-14,CA_4,FOODS_2,410.92,131.48977282337876,542.4097728233787,High
2016-06-15,CA_4,FOODS_2,386.11,131.48977282337876,517.5997728233788,High
